system:index,B11,B12,B3,B4,B5,B6,B7,B8,B8A,NBRI,NDMI,NDVI,NDWI,SAVI,VH,VH_variance,VV,VV_VH,VV_variance,class,latitude_209564535,longitude_209564535,.geo
10272,0.1874,0.0898,0.1047,0.0754,0.1198,0.2351,0.2945,0.2917,0.336,0.5292267,0.21769987,0.5892127,-0.47174573,0.3741783,-14.922556,0.4811045145471458,-9.714431,-0.21139455,0.3583386915856899,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43760618463726,-2.038258299107209]}"
10273,0.1352,0.0608,0.1095,0.1021,0.1248,0.1944,0.2365,0.2045,0.253,0.54165095,0.20400357,0.33398566,-0.30254778,0.19042897,-17.084612,1.0836151299581331,-9.2997465,-0.29505607,0.5601994005574227,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.369869942179,-2.0055441295025815]}"
10274,0.1275,0.0607,0.1028,0.0892,0.1171,0.1779,0.2123,0.1972,0.2353,0.52927494,0.21465969,0.37709498,-0.3146667,0.20600204,-16.283306,1.9000214166688352,-10.096318,-0.2345366,1.0259017289695933,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39056244845119,-2.0145022652444813]}"
10275,0.16435,0.09055,0.1049,0.0842,0.11755,0.21535,0.25615,0.23885,0.28545,0.4502125,0.1847718,0.47871846,-0.38967273,0.28184798,-15.176753,1.0862464447824465,-10.3538885,-0.18890497,1.2138400774153126,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43692383802518,-2.0334468393473726]}"
10276,0.1187,0.0543,0.0978,0.0811,0.10575,0.16335,0.1897,0.18165,0.21985,0.539733,0.20958881,0.38268316,-0.30005366,0.19773844,-17.163662,1.0512636526138124,-9.079166,-0.30806497,0.9359527968091044,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.3721951404065,-2.007631470372023]}"
10277,0.1389,0.0622,0.102,0.0814,0.1145,0.1922,0.2408,0.2094,0.2605,0.5419735,0.20241173,0.44016507,-0.34489402,0.24279211,-16.061893,3.5536516102008164,-8.968338,-0.2833995,1.5513929101954222,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.93663459990309,-1.417074345361149]}"
10278,0.1556,0.0728,0.1139,0.1088,0.121,0.2083,0.2389,0.2172,0.2533,0.497931,0.16523606,0.33251533,-0.31199032,0.1968523,-17.339756,1.5897388923455509,-10.333901,-0.25315967,0.6162037260810772,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.3874663575948,-2.015190245347351]}"
10279,0.15455,0.0784,0.10865,0.0888,0.12295,0.21665,0.27115,0.2496,0.28595,0.5219512,0.23518494,0.4751773,-0.39344034,0.28769085,-15.795668,1.1352844260267858,-8.983501,-0.274915,0.6623404012597524,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38706904632684,-2.0129312935685575]}"
10280,0.1374,0.0646,0.09925,0.08155,0.1165,0.1939,0.2318,0.2176,0.2542,0.5421687,0.22591549,0.45478857,-0.37352058,0.25536507,-17.53036,1.8524448975788914,-10.040339,-0.27166596,0.7911382010674828,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.3904542499465,-2.0155240188175276]}"
10281,0.1773,0.0946,0.1084,0.096,0.126,0.2157,0.2507,0.2277,0.2891,0.4129693,0.12444442,0.40685818,-0.35495386,0.23983246,-15.845388,1.0996060002108266,-11.240863,-0.16999495,1.7581381062386114,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43827230336981,-2.0334840087016843]}"
10282,0.0663,0.04245,0.11565,0.10335,0.1193,0.1343,0.1569,0.12665,0.1509,0.49793023,0.31277537,0.101304375,-0.045398295,0.047876727,-19.948895,6.298465279988875,-11.389139,-0.2731427,5.268898711231389,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.56050271561674,-1.5606013695435814]}"
10283,0.1803,0.0978,0.1062,0.0779,0.1162,0.224,0.2701,0.2591,0.3039,0.4519473,0.17933545,0.53768545,-0.41856006,0.32473117,-15.376049,0.5199735780006733,-10.100728,-0.20706393,0.6371991473851608,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43455203389148,-2.034056695025604]}"
10284,0.067,0.0316,0.116,0.1025,0.1125,0.1594,0.1831,0.1473,0.1618,0.64673007,0.37470835,0.17934349,-0.11887584,0.08962391,-17.582497,1.332942903704918,-9.626942,-0.2923822,1.4674334867542385,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.97094784299674,-1.4154889589581503]}"
10285,0.12995,0.0674,0.10785,0.0962,0.1303,0.19325,0.2305,0.2004,0.2535,0.49663928,0.21325864,0.3513149,-0.3002433,0.19620888,-16.487326,1.8305296109901263,-10.151699,-0.23783252,0.7175432017334984,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38849577594888,-2.0129818225131806]}"
10286,0.1864,0.0897,0.104,0.07325,0.11765,0.2351,0.29285,0.2783,0.3323,0.5125,0.19776198,0.58327407,-0.45592463,0.36119428,-15.474189,0.5393522503594852,-9.902883,-0.21954092,0.4073961123732772,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43753899366818,-2.0381419035081985]}"
10287,0.1556,0.0742,0.09945,0.09245,0.11185,0.18215,0.21275,0.2017,0.23205,0.462124,0.12902324,0.37140915,-0.3395318,0.20635271,-15.669801,0.7438758315920447,-9.945684,-0.22346313,1.3193126901835264,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39729866324129,-2.051553653919142]}"
10288,0.11935,0.06,0.0955,0.07835,0.0983,0.16015,0.1923,0.17565,0.2119,0.49077022,0.19084746,0.38307086,-0.29559284,0.19356763,-16.086956,2.089358875846756,-10.514493,-0.20947966,0.6486858371425441,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.20022468911839,-1.6719897689740404]}"
10289,0.1436,0.0693,0.11455,0.09865,0.12535,0.1868,0.2332,0.2123,0.2531,0.5078125,0.19303174,0.36549285,-0.29906684,0.21021642,-16.533089,1.2084618196512338,-10.019376,-0.24531479,1.6164400681485311,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.54526848381232,-1.6509504750769342]}"
10290,0.1748,0.0891,0.1046,0.0822,0.1187,0.2253,0.2663,0.2434,0.2962,0.46406013,0.16403635,0.49508598,-0.39885056,0.2928779,-14.585695,0.7454115684683416,-9.530785,-0.20960401,0.5703050333078608,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43632953776796,-2.0360468092452972]}"
10291,0.15995,0.08005,0.1048,0.08555,0.11495,0.2036,0.24455,0.2303,0.2729,0.48413083,0.18026903,0.45828715,-0.37451506,0.26613346,-15.854638,0.9160514402636437,-8.641741,-0.29444748,0.9802060966064019,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43729444400533,-2.0344517401549833]}"
10292,0.272,0.1382,0.1239,0.116,0.1466,0.2655,0.3285,0.2998,0.3703,0.36894977,0.048618384,0.44203946,-0.41515225,0.30104828,-15.577372,0.9650743057875673,-9.42715,-0.2459644,0.7864647423745067,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.95304138099,-1.41619188879958]}"
10293,0.1264,0.0592,0.1079,0.0773,0.1207,0.1753,0.2102,0.1938,0.2192,0.5320158,0.21049348,0.42973074,-0.2847199,0.22662431,-17.566885,1.805080169968761,-10.290174,-0.26121604,0.6409865938365158,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38555812894005,-2.014427570777898]}"
10294,0.1567,0.0923,0.1,0.0884,0.1067,0.1614,0.1993,0.1787,0.2301,0.3188192,0.065593325,0.33807564,-0.2823825,0.17657411,-13.5920925,1.8321274115917205,-9.086871,-0.198652,0.9992187161570101,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.61932502159516,-1.5580806937950977]}"
10295,0.1695,0.091,0.1018,0.085,0.1131,0.2003,0.2336,0.2246,0.2661,0.42332068,0.13981226,0.4509044,-0.37622547,0.25864625,-15.224621,0.5181789149248175,-9.426533,-0.23520556,0.4352491450521683,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.4347360389785,-2.059299079238421]}"
10296,0.17425,0.0917,0.1019,0.08565,0.11055,0.2133,0.2528,0.23005,0.2796,0.42999223,0.1380163,0.45739627,-0.38605213,0.2655388,-14.964094,0.7701856128002333,-9.268447,-0.2350413,0.42343678787830186,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43790333901799,-2.0369582902079935]}"
10297,0.0669,0.0335,0.1186,0.1118,0.1243,0.1503,0.1777,0.1516,0.186,0.6380335,0.38764304,0.151101,-0.12213175,0.078202784,-17.771578,1.4247317654632994,-9.372416,-0.30942982,0.6935829727222043,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.97194353206037,-1.415882482197294]}"
10298,0.13795,0.071,0.08915,0.0717,0.1022,0.1798,0.22175,0.20245,0.24695,0.48070946,0.18948297,0.4769287,-0.388546,0.2533424,-15.041776,0.6217401125146438,-8.346463,-0.28626832,0.3920028900184261,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.45509340039791,-2.161916154699214]}"
10299,0.1383,0.0664,0.1091,0.0912,0.1287,0.2123,0.2526,0.2366,0.2692,0.5617162,0.26220325,0.44356313,-0.36881688,0.26346943,-16.319557,1.524413236565806,-9.913516,-0.24419716,0.6322728556769022,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38988154995735,-2.014170455303248]}"
10300,0.17865,0.08605,0.1057,0.0728,0.12215,0.258,0.30505,0.28715,0.3417,0.53885317,0.23293257,0.59549934,-0.4618811,0.37388802,-14.723168,0.6219398472739996,-8.668903,-0.25881696,0.4576752904280603,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43355704435011,-2.032938173027252]}"
10301,0.14125,0.06645,0.09855,0.0779,0.1086,0.1985,0.2335,0.21075,0.2504,0.52056277,0.19744319,0.46024597,-0.3627546,0.25267863,-16.926344,0.8704456052022849,-9.813058,-0.26602262,0.9643671679268344,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.37328082904925,-2.0056414730781555]}"
10302,0.13945,0.06185,0.0943,0.0661,0.1095,0.20145,0.26555,0.2358,0.2794,0.5844112,0.25676215,0.56210667,-0.42865798,0.3174336,-17.16749,1.0455916513103887,-9.33133,-0.29571733,0.5840765911808603,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.3858602666137,-1.9905329149556032]}"
10303,0.1101,0.0615,0.1138,0.0945,0.1131,0.1705,0.2193,0.1921,0.2391,0.51498425,0.2713435,0.34054434,-0.25596604,0.18611749,-16.769203,4.575005579702449,-9.533533,-0.2750919,3.8487470595125544,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.54475649934741,-1.650538936209305]}"
10304,0.0979,0.0425,0.11345,0.0951,0.10485,0.19,0.2452,0.2108,0.25985,0.66442955,0.36572725,0.3782282,-0.30023134,0.2153493,-18.457638,5.960699753382485,-11.422634,-0.23543978,4.264105352674122,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.97367798021716,-1.4161027973482812]}"
10305,0.1549,0.0773,0.106,0.0769,0.1206,0.2188,0.27225,0.2637,0.29175,0.5466276,0.259914,0.5484439,-0.4265621,0.33333334,-16.352625,1.2722320891354357,-9.598535,-0.2602616,0.6138372791182434,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38523945788894,-1.9881297678989809]}"
10306,0.0791,0.0426,0.1185,0.1054,0.1179,0.1365,0.1593,0.1375,0.1605,0.5269295,0.26962143,0.13215314,-0.07421875,0.06481357,-18.52343,5.223733634548836,-11.462607,-0.23547035,5.203256336713636,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.55969716611634,-1.5606433569482907]}"
10307,0.15945,0.0769,0.1087,0.0871,0.12185,0.19855,0.236,0.216,0.2628,0.47490615,0.15061928,0.4252722,-0.3304589,0.24075459,-16.673111,1.6425943159336593,-8.765203,-0.31086603,1.0298407758105128,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.94989599683544,-1.417161247369092]}"
10308,0.1486,0.0741,0.1065,0.0776,0.1187,0.2104,0.2435,0.2351,0.2745,0.52069855,0.22543655,0.50367767,-0.3764637,0.29069766,-16.273788,1.1738075815201938,-9.683197,-0.25390437,0.43774807857204223,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38472539023294,-1.9877242197260139]}"
10309,0.0706,0.04525,0.11625,0.10675,0.11825,0.12935,0.1509,0.1286,0.14785,0.4794363,0.29116464,0.09284047,-0.050439045,0.04457062,-19.057072,6.704970936028019,-11.672688,-0.24030077,5.268239313259002,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.56039986409534,-1.5607883283916248]}"
10310,0.15745,0.07385,0.1109,0.0914,0.1212,0.1947,0.23115,0.2126,0.26265,0.4843777,0.14903387,0.3986842,-0.31437403,0.2261194,-16.148136,2.5041956307888142,-9.355004,-0.26636454,1.254211502094286,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.93362350504358,-1.4182768171348912]}"
10311,0.1766,0.0917,0.09945,0.08305,0.1121,0.1915,0.2285,0.2104,0.26555,0.39291623,0.087338515,0.43397513,-0.35807648,0.24075241,-14.892448,0.5483940469723194,-8.914267,-0.2511133,0.44340707568344584,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43399457043641,-2.0610393026819214]}"
10312,0.1631,0.0856,0.09915,0.09005,0.1121,0.1822,0.2113,0.18815,0.24565,0.37461185,0.07131672,0.35262403,-0.30978072,0.18909022,-14.96952,1.0203395629821514,-7.849695,-0.31201005,0.5258462096389067,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43364326683344,-2.062850591950166]}"
10313,0.12835,0.05875,0.093,0.0737,0.1046,0.164,0.20215,0.1992,0.2302,0.5444854,0.21630284,0.4598754,-0.3634497,0.2435632,-15.846837,1.1489358500467404,-9.431494,-0.25378826,0.617246971853973,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38236014303591,-1.990523080203318]}"
10314,0.15655,0.08125,0.10355,0.0837,0.10345,0.16205,0.19675,0.1785,0.2323,0.37439847,0.06551258,0.36155605,-0.265733,0.18656519,-14.552313,3.0902098857745983,-9.335643,-0.21838078,1.5174452505248937,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.61918830632874,-1.5591974518219667]}"
10315,0.1607,0.0936,0.1133,0.093,0.1152,0.1879,0.2225,0.214,0.2468,0.39141744,0.14224716,0.3941368,-0.3076688,0.22490706,-15.924991,1.2921146957144671,-8.760422,-0.29023492,0.8879917401257273,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39398694145096,-2.0542856631935535]}"
10316,0.13125,0.0629,0.11,0.08945,0.1218,0.1831,0.2095,0.18765,0.22445,0.4979046,0.17685796,0.3543847,-0.26087686,0.18955088,-16.852823,1.92047646094818,-10.037581,-0.25344512,0.7119487524318764,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39068378813187,-2.0141077286550346]}"
10317,0.1625,0.0833,0.1023,0.0992,0.1164,0.1676,0.1937,0.18,0.2118,0.36726168,0.051094927,0.28939828,-0.2752391,0.15554415,-16.102577,1.2100850555739626,-10.12168,-0.22806732,1.4877511561577705,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39598511082737,-2.051940115994375]}"
10318,0.0919,0.0468,0.0903,0.0732,0.0823,0.1222,0.1546,0.1411,0.1663,0.5018627,0.21115883,0.31684554,-0.21953328,0.14258716,-16.804438,1.6719566686078764,-10.669135,-0.2233165,0.954441577620706,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.20037399547813,-1.6727488295044093]}"
10319,0.1652,0.0781,0.0978,0.076,0.1075,0.2173,0.2532,0.2418,0.2825,0.5117224,0.18820639,0.52171177,-0.42402825,0.3041086,-14.702876,0.7247681017727245,-9.482012,-0.21587299,0.8632374491210619,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43638379091442,-2.0355358821970304]}"
10320,0.09805,0.05445,0.11085,0.09705,0.1168,0.15655,0.18825,0.1844,0.2028,0.5440653,0.30571786,0.3103571,-0.24911095,0.16766909,-17.81103,4.775150573138234,-10.7355995,-0.24785519,3.7083231573710655,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.5581119275396,-1.5585468410232894]}"
10321,0.1312,0.0656,0.102,0.0936,0.1171,0.1924,0.2262,0.2033,0.2421,0.5120863,0.21554558,0.3694847,-0.33180478,0.20648764,-16.811255,1.1446251832447132,-9.352405,-0.2850844,1.0229832235837826,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.3687759245466,-2.0083656926913482]}"
10322,0.1347,0.0632,0.1006,0.0829,0.1089,0.1888,0.2443,0.2209,0.2482,0.55508626,0.2424072,0.4542462,-0.37418354,0.25752676,-16.447422,0.5826154092180289,-9.30752,-0.27722454,0.5355312839704585,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.37107222522936,-2.0084693173175046]}"
10323,0.1148,0.0584,0.1107,0.0893,0.1299,0.1829,0.2068,0.202,0.2165,0.5514593,0.27525255,0.3868864,-0.29197317,0.2136358,-17.534,1.732961972056728,-10.232985,-0.2629387,0.7411484334665204,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38668487988602,-2.0112995771110924]}"
10324,0.1117,0.0616,0.1177,0.1008,0.1172,0.1628,0.1912,0.1649,0.207,0.45607066,0.19233553,0.24124955,-0.16702053,0.12557139,-18.172438,3.885782963341768,-10.797311,-0.2545803,3.2518674457256793,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.55760629798412,-1.558754804171805]}"
10325,0.12745,0.0628,0.09505,0.075,0.10725,0.1885,0.2281,0.2192,0.2616,0.55460995,0.26467618,0.49014273,-0.39506763,0.27234954,-16.587757,1.4728176445030385,-9.197967,-0.28658456,0.5500913476048233,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38096934331635,-1.9878762905562901]}"
10326,0.046,0.02695,0.09485,0.07125,0.07875,0.09295,0.1077,0.07965,0.0965,0.49437147,0.2678074,0.055666007,0.08710604,0.019357814,-23.59139,10.592428585784376,-18.504639,-0.120836884,8.948735732074852,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.6285588458997,-1.5591599686575681]}"
10327,0.15875,0.0841,0.1043,0.08485,0.118,0.18775,0.2268,0.2208,0.2563,0.44834372,0.16348307,0.4447898,-0.35835126,0.2531186,-15.091312,0.7940003134664124,-9.647234,-0.22006463,0.8700624508029797,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43616299933161,-2.0323709139458694]}"
10328,0.1206,0.05795,0.1058,0.08545,0.11865,0.1789,0.20935,0.1958,0.2286,0.5432512,0.23767385,0.39235556,-0.29840848,0.21187201,-17.033253,1.6621777654429764,-9.933927,-0.263258,0.7878447801282427,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39073788853176,-2.0135968564460525]}"
10329,0.0706,0.0351,0.1139,0.0929,0.1027,0.1672,0.1932,0.165,0.1867,0.6491754,0.4006791,0.27956575,-0.18321982,0.14269693,-18.520721,6.220373926775878,-10.594167,-0.2722509,4.264105352674122,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.97358837674045,-1.416189807357451]}"
10330,0.1206,0.0552,0.1058,0.0938,0.1156,0.1839,0.2196,0.2064,0.2422,0.57798165,0.26238534,0.3750833,-0.32222936,0.21107224,-16.92742,1.5095360628230214,-9.577723,-0.27729324,0.8011026897292813,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39121011866104,-2.01139153058847]}"
10331,0.1122,0.05385,0.0934,0.07575,0.095,0.15,0.183,0.1655,0.2025,0.5090039,0.19193375,0.37202072,-0.2784859,0.18161888,-16.559294,1.5712766070101765,-10.426167,-0.22727524,0.6402556268971082,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.19890836042761,-1.6729729537428613]}"
10332,0.0435,0.0251,0.0977,0.0751,0.0893,0.1092,0.1276,0.1071,0.1113,0.62027234,0.42231077,0.17563121,-0.04589845,0.07036061,-19.430332,3.652671430053838,-12.304098,-0.22455846,5.713914823407747,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.57958712688004,-1.5570463875660914]}"
10333,0.1288,0.06225,0.09935,0.0822,0.10915,0.19915,0.23835,0.21755,0.2568,0.5550393,0.25624365,0.45154294,-0.3729883,0.25386056,-16.785406,0.7283056347256434,-9.077164,-0.2980463,0.5772693394930499,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.37202096186553,-2.0055173219995006]}"
10334,0.1594,0.081,0.1102,0.0872,0.1222,0.2176,0.255,0.2477,0.2882,0.5071494,0.21690004,0.47924754,-0.38418552,0.28835788,-16.33697,1.4116399974735288,-9.9867935,-0.24123357,1.2740194966246214,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.94912447390777,-1.4161873102431386]}"
10335,0.1313,0.0633,0.1075,0.0873,0.1195,0.187,0.2251,0.2179,0.2469,0.5497866,0.24799539,0.4279161,-0.3392747,0.24329357,-16.3216,1.7396693792105395,-9.230642,-0.27750823,0.6551981868117451,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.3907309305662,-2.0114087273828423]}"
10336,0.1646,0.0827,0.1037,0.0893,0.1037,0.1597,0.193,0.1803,0.2244,0.37110266,0.045520432,0.33753708,-0.26971832,0.17736486,-13.865653,2.3236525002471495,-9.904692,-0.16663459,0.9259905980545824,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.61864180367009,-1.5590843195730297]}"
10337,0.177,0.0969,0.1056,0.0918,0.1245,0.2117,0.2488,0.2292,0.2812,0.40570378,0.12850814,0.4280374,-0.36917564,0.25103533,-14.747144,0.8536549181991973,-9.796906,-0.20168787,1.0239703135983405,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43690004906406,-2.0329217152975296]}"
10338,0.1392,0.063,0.0952,0.0635,0.1075,0.1958,0.2281,0.205,0.2506,0.5298507,0.19116792,0.52700186,-0.36575615,0.27618736,-16.724905,1.2055011563239144,-9.359895,-0.28234872,0.5232592448435843,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38489235742067,-1.9876503734065865]}"
10339,0.1548,0.079,0.1091,0.0869,0.1199,0.2145,0.2667,0.2235,0.2901,0.47768593,0.18160191,0.4400773,-0.3439567,0.2528381,-15.716929,1.1778090726844066,-8.930232,-0.2753541,0.48538661201629907,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.3847818291747,-1.9879426846562767]}"
10340,0.17085,0.0882,0.102,0.08355,0.11105,0.1938,0.23325,0.231,0.26215,0.4473684,0.14968275,0.46876493,-0.3873874,0.2715303,-15.460415,0.5250137343135322,-9.590677,-0.23431067,0.4166282017968399,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.43438052415834,-2.059651062539242]}"
10341,0.16145,0.0878,0.12395,0.1028,0.1305,0.2201,0.2671,0.245,0.2842,0.47235575,0.20556036,0.40885568,-0.32809326,0.25159237,-16.627361,1.5188862282842805,-9.292416,-0.28298643,1.0348600542518653,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.95201083763327,-1.4175558426912744]}"
10342,0.1255,0.0579,0.1105,0.0997,0.1154,0.1866,0.2216,0.2179,0.2294,0.5801305,0.26907396,0.37216625,-0.32704017,0.2168542,-17.470196,1.1327859324246532,-9.8183155,-0.28040665,0.5594896847670618,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38595924629227,-2.01439618592878]}"
10343,0.07305,0.03545,0.11965,0.1092,0.12855,0.1674,0.1974,0.17145,0.1961,0.6573224,0.402454,0.22180653,-0.17794573,0.11961187,-15.44831,2.751541395915808,-7.6314855,-0.3386869,1.7899537904514986,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.96916768939889,-1.416401434284157]}"
10344,0.0611,0.0314,0.1303,0.1201,0.114,0.1508,0.1736,0.159,0.1921,0.67016804,0.4447978,0.13937655,-0.09920496,0.0748941,-18.02862,2.201807262946005,-9.0735445,-0.33041918,2.0487134311540274,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.97066836412395,-1.4151254930609247]}"
10345,0.06145,0.03715,0.11735,0.0948,0.1208,0.12685,0.1478,0.12715,0.1433,0.5477785,0.3483563,0.14575353,-0.040081806,0.06721379,-18.45737,3.900777013638141,-10.321498,-0.28270304,2.887363211247667,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.561471922711,-1.5618422325311612]}"
10346,0.158,0.0831,0.0997,0.0938,0.1103,0.1588,0.1928,0.1619,0.2163,0.32163265,0.012191283,0.2663277,-0.23776759,0.13517268,-15.672726,0.6456549797509533,-9.291709,-0.25560427,0.8047964109691108,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39699108141603,-2.052956151505088]}"
10347,0.14895,0.06905,0.0972,0.0717,0.1067,0.21195,0.26635,0.24695,0.287,0.5629747,0.24753727,0.54997647,-0.43513003,0.32110792,-16.14008,0.9825531122382927,-9.341906,-0.2667835,0.5246268681852513,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.38459557761459,-1.9889500877848107]}"
10348,0.0638,0.0323,0.1265,0.1135,0.127,0.168,0.19875,0.18145,0.1881,0.69777775,0.47971457,0.23037802,-0.17843807,0.1282156,-16.591988,2.0638835678667817,-8.731908,-0.31038198,1.5100508869044305,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.97126175459267,-1.414821343113297]}"
10349,0.17065,0.0872,0.1063,0.0747,0.121,0.2169,0.2678,0.2504,0.2954,0.48341233,0.18940744,0.5404491,-0.40398097,0.31941584,-15.162227,0.7687768079083573,-10.039813,-0.20325394,0.6509138181611434,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.4381917268478,-2.036489987006523]}"
10350,0.1513,0.0729,0.1136,0.1047,0.1266,0.2028,0.2398,0.2115,0.2583,0.4873418,0.16593166,0.33776093,-0.3011381,0.19627543,-15.47401,0.8338680925216835,-9.349559,-0.24671924,0.5660554612606745,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.3870450733101,-2.0124062644122205]}"
10351,0.1304,0.0618,0.1024,0.0749,0.1121,0.2108,0.2479,0.2345,0.2806,0.5828552,0.28528365,0.51583713,-0.3921045,0.29577467,-15.846723,1.3031665858296932,-8.982441,-0.27646044,0.8912785181714185,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.94952638333599,-1.4176110405557774]}"
10352,0.1677,0.0864,0.0938,0.0831,0.1082,0.1811,0.2189,0.2209,0.2551,0.43768305,0.13690172,0.45328948,-0.4038767,0.25708956,-15.329634,0.5055128956257704,-8.836615,-0.2686813,0.4692495749744481,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.45586029555756,-2.161430620709778]}"
10353,0.17725,0.09335,0.10515,0.0981,0.12225,0.1943,0.2228,0.2058,0.24845,0.37589836,0.07453335,0.3543929,-0.32368547,0.20095783,-15.857149,1.1670300256879311,-9.38047,-0.25662795,0.8940242207882676,11,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.39483223924168,-2.0538141377497876]}"
